18|https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Anne_Hathaways_Cottage_and_gardens_15g2006.jpg/280px-Anne_Hathaways_Cottage_and_gardens_15g2006.jpg
19|https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Anne_Hathaways_Cottage_1_%285662418953%29.jpg/800px-Anne_Hathaways_Cottage_1_%285662418953%29.jpg
22|https://www.bhg.com/thmb/3Vf9GXp3T-adDlU6tKpTbb-AEyE=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/white-modern-house-curved-patio-archway-c0a4a3b3-aa51b24d14d0464ea15d36e05aa85ac9.jpg
24|https://www.bhg.com/thmb/3Vf9GXp3T-adDlU6tKpTbb-AEyE=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/white-modern-house-curved-patio-archway-c0a4a3b3-aa51b24d14d0464ea15d36e05aa85ac9.jpg
25|https://www.bhg.com/thmb/I277gk9XbxINQiJ8hGNqrKprOWU=/750x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/large-cape-cod-exterior-circular-driveway-0abc3587-ae293581d2384f9088652b6705c0ef56.jpg
26|data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAoHCBUVFRgVFhUZGRgYGhgcGRkcGhoZHBocGBgaGRgYGhwcIS4lHB4rIRoYJjgmKy8xNTU1GiQ7QDs0Py40NTEBDAwMEA8QHhISHzQrJCQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NDQ0NP/AABEIAIwBaQMBIgACEQEDEQH/xAAbAAABBQEBAAAAAAAAAAAAAAACAQMEBQYAB//EAEAQAAEDAgQDBQYEAwcEAwAAAAEAAhEDIQQSMUEFUWETInGBkQYyobHR8BRSweFCYvEVFnKCkqLSIzRDgwckM//EABgBAAMBAQAAAAAAAAAAAAAAAAABAgME/8QAJREAAgICAgICAgMBAAAAAAAAAAECERIhMUEDURNhFCIEcaGR/9oADAMBAAIRAxEAPwD0FFmTYcjWplYLimy5PApqomgYJqJO0SO0RUqM7p6FsTtED7oXtIMICVSXolyOe1DkKIOXZ1VsnQ0WpITzYQvAVKQnEWipTCSLKFCl0HrOZpEU0jNylFQNTdaoZURzipSvkbdErE4jNA5Jlz4UYvS51eNE2SmPRuqKG16MPSaCx11ZNurIS1caSKQbBdWXdqlbTCkUsI0obSGk2RM6NjlNGDanG0m8knJDxZFpMJupDCpTANEtWk2ZUZWXiV+McLQVFKmVsM4kx80D8G4CbFaxlFLkylFtkUpFIp4ckTMJ4YIHRxTc0hKLZXlAVJxOGcw8xzUeFSafBDTXIK5LC5MQiSEULkADCUBLCUNRYArk52Z5H0RswxISckilFsjPFkzmVi7DADvOvsq6q3KYSTT4LprkUFFKaa5FmQBpsl0T3iITZPVIyne5WBZ2dCbqS5rbqK4wU0wZxYjY+6Ze+UgMKqFZKqMzKG9sJwVCEy4yiKaJk0xCkRJFoQIAjaGx1QlCk9jToN7xuhNZC6nO6bFNKkVY+KiUunkm6VIHVGaTdiVLoasA0JQnDFSGsgxKldlaSUnJoaVlb+FKdGGUoASuqEBGTDFDAowiDE4XyEnaBK2OkAKYJsnWtDd0wXjmgdUlOmwtIllwXB4UQvXT1SxCyypv5pKrlDY8wjLypx2VY9mAE7oe1j6KNnSPenQZB13zokw9eLKI5yJjSVWKoi9lgHAyFWVWQSFPpOjVM16eY2tKIvFjkrRDhJClHCO6HzTLmEWIhaKSfBk4tcgQuhFCNlIkJuVAo2NQja7LeITraQCOoJbHJQ5JlqLWwDXTb65QFpiUCMUFsSs8qGQVLyynmsgJ3QVZCZTJ2spP4ZvJE8kGSl/EHkEWNJE1zyCi7YxCcc47whaWlTYgO2KbL5UlpHJK1jUWh0MNRuiEdhsgsixNDZSI4QlVZFCLoXIgwlFioBAx4Ikbpzib20qD3uHutcQYJvFpjZYD+8BwxY2mS+nLg9jtcwIktcYI10NrdVPyKy8HRvQVzmlZT2x4wGYYhrix9Rrd4c1rjfxOogHnyWV9nPaLE9rIcHMhge0mxaxuVsaw7mR+yUpqLHGLaPV+27pG4APgDP0PomS8yBuqSviqkZ3stAm5AA2tHX4qO3iIOWGnve7G94t52XN+Tt0rX9nWv48Wv2lT/o0uctubJ7t7Qsq3ibSJh0abRI1GqL+1GibOtrpbxvZL8h9x/wBK/Gj1Nf8ADTZxsUWf+ZZgcVZ/NJ6i/wAboH8aYIJLoBkGxEjzTX8j2mH4q6kjWsf1VXU4vRl3fFjHOdL22v8ABYz2s9on9nDHFoeMoblIk6kk72i3zTOBqvfh2Pd3XPPesBMTcR4Kn5e1wZ/HFak9/RtKuMuQ0aZYJBgye96BOPxTWtLpmATEXMCYE7qiZTxEWykBoI1uCDodza/iE8WYgAd1lyAImb6W268lPzy+g+KP2Xf4i7f5jA8YJ+QKfJI5LPtqYhhvTBsTZ2wt+q44iq6R2BJBhxB3gGDa9iEfkP0T8K9l9TrtMGdS5t7SWkggTrcFPsrtLnMB7zQ0uHIOnKfOD6LIV6r3Nb3HA+8wi+0nxHPxR46s7CgOfU7PNa5Bm0hoi5Ak36qvmvoPjrs1ZpzcEQd00QQsrhuLhraTWPZkpnuNa/JIawtyls3EOmDu0FWb+Ok5QWZe8M0jMC285SN5i52laR8i7IcPRajVPMBVRS4qwyeT2taAQSQ7KM8GIALjPRpKsaFdry4AzlIBjmRKtyT4JSa5JwgoMh1Q1pjuhDTrkWIU1oqyZTFroatMHaU0ypqle+2qmnY7IjmQuzwpIaIumXEK7smqGmuJKN1SJTT3QdEJMp1Yro4vKFKlVkcghGHpA0nZL2Z5FS6GrFN9kmXohDih7R3I+iVFFxWIKjZDyhdnTmdCTRLaYIaUmbb7+7JS9VmG4i12Jq0pEtYwgZhP8WYRqIzNnxHWKAtAUpCFJKADY9I8yULXRoo3FOJMoML3XI0aPeJ5AKW62FXokkxqgq49rBL3Bo5m3ks7jPa5nZNeym9zzqwggsjc2uPBZHinHK9YGaZOlgCcvgNtvRQ/LEpQfRufaf2jw9GkWveJeLMEOLhFrG0aX6rL+0fE8NiqlB1N0hrctm2c55AkwNQbarC8WoVnvzljzbWOVgPQBT+C4VzX0GkaPDndIDnKJO+GaJVyajEcGzvEyQGtbkOndmBABkXdafVNvp1aT8zntDi3KCcPTiBtLWybRq2w3Vzj8UGMc8XytzDxi1/GFkKPE3vcXPOYmXEESBblsudSk+TRqK4L7F8ZxOQBlRjswdJ91w/LAy2J66Kq4r7R4w5Aym5pYMrsoztdEd8nLM66GLqLWx8NJLGSJggQZ20OirWcTLQZ1Mj13CIpehSf2T6vtPjGuaKT6kNuARLg4iHZQBI+evgrvhfE8TVYJxDKZM9x9NgLTOxeJdNueyx1J4Ds7TcGTr6o2YtxIjbqb3n9VbVolS9m/biMVP8A3GGdMAyyjJOkzIM729FD4pjMQGHP2Li3Me61oLpBaMoFhrqNbKNw9jXsBidiQ4i/hKH8VSzlpzCNw90Ty1+4Wd7Na1ZOxnbVmMaHsYReZk3BAF9xI9FUHFva9mHLYay2YGZIB70xF5mNlPfkBgvcJ6k6KJiMdTaIa9xM7x+qaeqG6Ts21Atym8EU2Zhmb3AWmH62m5n+XosrxH24ZSrupGnmax4Bc3LmOUd4QZDpPUIMNjHuZIqvEgWDtOWyKthKZOd75cdS5ocfMx9wkopPYnb4NJhOI0qzBUY7uODgAQBeRDjeRuPExqFPY8SRnmTLQM1hAt1vJnqsS/AsyZW5MhuRkEEjS3l8FVY+mWPZkDAQLEMaIIOokG9lPxp8MdtHpL5aGlxHdac5hwvAuJ0FnLzb/wCROKOqVqZaT2Rph1MGIBLnNfHjkHwXO4riXgM7SzRlAhtmmLWbp3R6K4fwUVGM7RjXEMbqNLTaHDmdt1cY4O5Et5KkYPCYi0TGvwU7+1XywFxhkZb2B30131WlPs1TH/jF/wCZ0aETEn83yUWt7GgkuY4tDmDK3Xv5RGZ0yWl0k2kTbRXlFsnFlXieN1S8vzES6Q0RA6QdQtT7O+0bHPa2ezJsS50sMai+m/mVUYv2YLKQcM3atkEGzC0kCQ4kEENJMRtqdFVu4NUpio8kHKW5MsHPmNyIMtIEE2jVUmuhOLPVcNx+lUqPotf3mRJ2P+E7wp5nmvDMMHi7bHoZ+S2XDPaysymGFrHZAAJzZiPEG61j5PZk4s34xUOySM2XNG8AxPqnRUPJedcL4/X7Y1qlP3srC09yxnKG5tLjfmt7hsS17WvYZa8BwOliJCtSUuBO1yTYcQua0blKyoITFapyS3wVrkeyCfqiq0gb9FGNawujZiEVILQBC5qN5B6FNaHoqsnGmE+xsibV3lC5wiEyw3Ryh8MkOxQ5IPxabfTGsyo6VILY5g+P4eq/s2PDnQSORjWDurNeW4Xhb6Tw9lSHNhw7trHeTC1/DuK18hL29pJ7rmjKIm4jfx5qI+ZPkcvFJdGkCxGAbUZjK2Jc1mV4IEOJ/IATbk0b7q+HGBOR4yOcDl32tP3sstiq+JYwl7WANAvFjY2s/oo805axZr4IxVuaNMOOOM91vqVFxPtMW5gGszgEwSQPVefYniby896ztRsMtxaZiVHq4oAAyBmEZhedz9lYxl5L2ypS8XCianH+1tV7MohlwHOZvYgjpeNOSqn4kOjMSSQJlxMclRw8El1tYB300BUwi7d8w08dug2unJyfLMVpk4lt7aiD3jcDY8wlY7LYCByl31UB9QS6JibDk2bTfrorbC4cPGXMQ4E3gG1gLT4+qm2uTSLbdDFPFDNEfE/VSMPiGMdmhtrGAuHCTY54dfaZB0Oojf1SDg2ku1Dg6x94zDhe94tbRO17Lwl6B4pxnOMjBA+MfcLPh5EwdVe1vZ8hj3CpmyMc+zYs25vmVMxp3Fvu8JrjRDTumHQAcCHXHjzUarSA2kfRFUcRppz0RMJ3RwJ+iO6nrlBEg/v81GbQc3Q29DCs5MxFkDmQquiWi3wWNaGBgeA7w3jUlV+PL2uHOZzDQ+iY7LMZi4+7qQ0vaZDgdpPLwWdJMtStUwq2KJaMzu8TcgnlAnmmqrhlLiAY3Bi3KF1UBz8zvTUSnWU2EOEW6dBt8U+BN7E4djsrwRz0mR4eC0tDHMe1peMmky2xO4Dt/RY3DhrQRqCdCLxPwKnM4oQzsrETItofv5JSQQnjyadvEGZmwIBJEx8eqR1NlU955JbOgHyhZmo55E6t3IsRNhJ9EeAx5D2yY2/Y89ksXVpminZatwLZOV29wRyWidi2uAyjQNk6aATA8lkcTxF+Yk63s2L+ehTWH4i8tsb6wT+qHk1sHKKZrcRiC5ogwQ5pBFhYgxPIwmMPiXtkNc1zbQHQRHQ6g6+qzg4y4CHR/UwEPavJkSR025qcX2DnF8GtocRqw9z2WB7sTMC0gE3/AKJvFcQptyEgkOIBkNA3JklVeGxb2nK2Db3S4z92HxXV64exzHZRN5jQg6wbxzSVlXrQIwbJhgZBJI31M7BB+HyESwQCLwNuqqWB7HZIuDtpYC4KshxVwp5h3nN94HWJ0IWn7EKSf0aqrfRg9I+SChVbTdnAd3QZYHGDE6A73VHhuPMcYcHNPjedLEa/srNuOaRYzN9NfoUk5RfBbSki64PxhmJZ2jAQAcpB2MA7a6qdnXn+LxtWi3NhjlpD32NDQ6mYjMbGRYd7oqd/tRiRAbVf3ZgnKZnnI73nK7YzUkcsoNM9ZDgnGBeTM9s8WIl4Mag02QfGAhf7V4tzC01bOM5gAHDoCNB9E2yUj1t70253VePjj2Jlru3qHKbS4x5g2d5ypw9ssTaSwxe7ImxAnKRIvPkhNA7PTXvQyvOx7bYi3cpwNbOv/usmH+1+KIIzME7hlx4SSnaFTPTW1CEvauXl+G9rcSwgucH2NnAQevdhSf78Yn8lP0d/yRaDZX8Sx7iA4nKJgiNSP4tfBTOA8bc1w7zy2LtG5NgACNCSDIVNg6T8QXUhd0ktj0IF72BVhguB4pjcxpOBIzNFjBbcAgXB7sX5rljFdmmzS/2i05i/3jOo92wgX/TYhc/FdrTexrXvMQctNz4BtJgWOuqx/EalQPdLHsJghriSRMWLiBMfBTuC4+rmluYd2HObsALGecA3PJKW+i1KnSIWIotmJynfbTofL0TuEbD5LZZlMwJk/wCH72TGKcc7nFriBlnukNOe4dOwdeNjsnqOLLogXbsAYjcW6Ioi2mMY6u3M7unYAmZHLWI8ITpcwtbq0m5EWLRIzeP3dX1KhTqtANKSQC60zAsZJukdQoRBYYsIykRBsOlylf0aYtlL3M5yuPZy06GfdIGo6C+iusJjKbB3SdLd1x+MJXYeibZXeYcngaTRLpAIy3kTAmBzMH4hGnymV+0d6BPEWTv/AKH/APFOs4i02JP+h/0Va3izHZiGkzDRrJF9ud1PZjKUjWWiPddvB5dAk4x+yo+WT9FtwfF0D2zXn36T2DuPNnCHGzbQAsUSWiTp1Fv3Wp4fxxlKRTdqIuxzrDaYVU6nh3AtIsTJs+ZGl4lFpaSZLtu9FKzEZwGwIJ5cufNFUo5QSIgfYUnHYWg2m/ISHATqSdeuhiVXNxgsSBlIJBgXIH5QbGVSV8GbeyxwJZmgOl0XbHjuDbTdK/DOddrdRJB6agbX2us8cYcznNJa7podj4KypY55eCLgCDGk6/qhxJbYj3EW35HW2vVMds6TM/1Gqk4nK5+Yy0OkTydoCRyJULGNc2MxzA6Efra23qpSCxwvBBJUnD4nKNbWvr97qoqmdpuBAm/Kyk4aoLtbYzveNoKpx0IDFA5suYEzeLwAegj0XOaGhxElpFunL5qTj8F3e0Y4GwztBuDu6Sb/ALqBTpuAmSBEmenRV0BbYHEnLlDjFtJ1nUX2snsTTZBcJINg63vazpoeSr8HUaLTYEX30nTyRY2uQyDJGbum94Oh8tlKWwQ/TqkCC6R80PbSYG/6ndVjMSY9PgpdN7RDjOl9teQ5JOLsGSKrGAicxzEWHPpuLKwwIDgSBraN+ve2KgYZ8F4An+IHpqI5xb0K6niBEhwF7tuPGNkfQ4uiwFBznd2cwPmCbGx5xsplF7SYJIcBJzXmbG/O+nyVYeIZTJsRJBnW+nkhx+N7QF+W+4aItbQbAQn0UpEnK1+bJma4bEzf8utgeaqauLex7i2wMSDroJ101+Km4bElt567dOX3ZTcVQzua59OQehaYgTbnMeQQmuxJEB7nuY2oza7wDcePNpurDh9UkXInx16KsZiuze4AwGyA215naL2IupNANJJaCAYsTy08kSkorY8qLM1Ic17buGazhqNCB05qHicIx5lnvXJpumRGuQxfwSveC0umCNf187KPTqlwkTLdwdf3U32huRFx+AAGZhJ/liP1Vc8lpgiFowWO/LJFxJJBG2w8VEfhSQ5xbLWiZM2Ghv8AVaRm1pkPfBU9oTHwTgquAiT9/JTeybpl3hsa30mNVBrsc33mkRqtIyUhA53DfVFSeQYnVAYIRsfFoH30VAC5x0Tcpxz7WTfadUwLzgeGMuqBxkN1yh8CPeg2V1UxVVrA9svLQTBpNIdnvJAtvyPkrDhz6N2No2dEh1wRyPRXNKsG6UWbWg/C9lyrJ7LTils8t4jxB7zmfEgG4GW5idBESJhSsI84djXZ3Nc8HuxzBEn1BC9Dr8SY097DM/3KJiMWx8kULjTvvAmN7aaqm29UJ0ZTivH8ZUDA7E1XNEnUskQJaXNg7HXmqnDVXiuHd4GbkFxdPOdSdFt8S9jmOa6gAT/F2jt9Tlyx5FNVhhnAQx4eCTObMbkGPCR1sUJtIVoy1TilZlTMXBwlxgtdN5jNBB32P0Sv4m+qW3Y0EgFoY8yZ2zF1+shanF0cJUy58M6RFxUcPG0Zeeydp0sE2MuHqD/2THIxliUZKuDTJ+yux1NjGNZ/1Q8iSS7JDRMWgmTAHmY2mkdSc4jK57yL96BJAJDWme90nqtrjn0HxLH6QBnHU65BOp2TEYUW7F5Fp741Gl8o6qU3YnK+TJcLwud7mOBZHeIMBwMTo4i0g+qvsfgDmBY5sEDOCCXDutibxfnPopIq0nTNKbmJeTE8uuqde+loaINvzEbRGiTb6EqXBRv4c1nebVaTmPcIcLSYEk6gbxfkuquptbmLzlmSQMxAsIAETc/FXDizaly1cTooPuvLmNaGGxYZ+DgQR8UlJ9jbZlX44PzAMJMENcLkmIBPp81W1WuaRLS3yMG+vUWW0xDW/wAFGnTeJ77QcwBaWmDOt9UmPHa9mK8PDA7LkOQiSyxJadmgeS2jKNWR2ZLBYhokOaCCQTOltbJ/D4huYuy5WgmCJsBJEgHwT44RJdBN/BWPCsEKbXh9JtQOizto5EQf6JNoNFPh8e5ziXQ6Tdsa7kifBOvrMNM7FpmCbzaR1m6tBgKMyMOG+FR/6kpyhhKTAf8A6wM83Od81LcQpGTw9SHAnSfRTcXVa0utLjlIIOkiSfFXVPCgl2al3CZFMS0NPMOBkJzE4Ci4z+Hg8xUfe3UlO1YzP1MQeyyzMm3QTeQPL1UIPJt9fNah/DaRAHYXECc5nXeDr1TjsFRIgYaLRIe+T8U1JIWjNFpblkC0k31+ikcSqlzWiD+aY57Srk8LYY/6JPi9x9bqzptywBRbAAGp9JlLJDVGIpEQQY5gkGRH10XQSLwdJutXieHtef8A8Q3wc4KK3ghkHLLQfdMx105qlJCdEFmIc2m1wbeQ0RG94jXQfBNY+mC9xa2LS4AGxi/xWhbgJLCaTXZLAGRA2EgyQF1bBMNvwzPEOePk5JNIejLPrS0M0g6eS13s3gWPZkebuY8dRIP0BUVvDIc12QW2MuBHLvSfirzCWObs2gwRIBkzrJlEna0EWkzsVw5je9LYBJiLGGuIExzlZV/Fe0fLe62Ije+pjwAWvfmNmsAB1u4zpa7rePVMtwjQ4uGGpTzyD18VMYsqUkzF46qO4XiTDgdogi3xTuBrNLCC4yCSDr3RzHkfVbFrHgZRSpR1YD+q5nDxfuUr7GnI5aElNxtU0Rr2ZDEUyTNi11wdv2Niuw1O5H8rtOeUwVuOyfAAbTAGkMAjnF7IHYV7rks8qbdupTjFpVQKSRhOGV3QYJgk2GoIvI5qTgsW51bKGEyO80iYH8RgLV4fg2V0hwBOuVjWz4wFY0+HMETmtG8aKsbFaKrEYOmGPZTYGvcLHr4gWVa7gtaoy7bkRe2xjX/KtiGN5I5CcYqISm2YF3sjiObT/m/ZcPZLEHdv+r9lv58fRJn8fQq7J2YYex9b8zfX9kX90K352rcByTMeSVgRMDhIM2Vo0IKbANE/KSVCIWMw2eLlM0cLlsrByBzU6QFbXws7qO7h45z6q0eE3CWKCyrfgj9mULcKd4Vm4IIRigtkU0PBd+HbyClZUJYOSMQsiuoxoELmFSso5JQeiTjZSlRHawwoj6D+norTyTZU4IeTKtuGfyaidhnxfL8fqrGEpCMEKyrZgZO3l+6dGAI1t5/opxCUBGKCyK3B/crjhOvoSpwaiARigsrjhAP4j6lA7C9SfMlWhahydEYhZWOw/wBmSm/wnX79ValgXCmlQ7ILMKB/ROdgOSl5V2VGIWRHYYHmPMrm4UfmKl5V0KlFCI7aCXsAn4SBOkIa/DhF2I5lOIk6FY0yn/MfQI8g6/JElRQWAKbevqnABsEgRAJgEVw8EgCWUAE0og5CEqACXLgEqBhArkkrkhhJF0rpQA6CnGkFNOSlMkNxCacUjkKAEcgIRJCgAHBNwjckQIRCUv1SH6pgNlIiKEpMZyTL4pVyAEhKAuC5IYkIgFxXDdIAwihI1cgYUJCu5pEgEXQuciYEACFy5KUACUkIkhTQAFKEgSpknIkKVMBUoSBKgDglCQJUAKEQQpQgA0qBq5ABgoghCUJDCCWUAShAxZXLkiAP/9k=
27|slika za test
28|testiranje NIS
29|buducnost
30|nis slika
31|novi sad
32|test
